评论日期,评论者昵称,性别,所在城市,猫眼等级,评分,评论内容
2018-10-3,LSH20141008,2,孝感,3,4.5,画面唯美，中国风鮮明，每个场景都是一幅气息浓郁的水墨画，风云诡絕，权谋心术，侠气与心计的碰撞！邓超的敬业，孙俪的灵动，郑恺的似傻心深！好看！
2018-10-3,哎，小宝,2,泰州,4,5,好看好看好看
2018-10-3,克制,0,济宁,2,5,水墨的艺术令人窒息
2018-10-3,隔壁老王的视觉质,0,上海,4,3.5,"国师现在是色彩大师，先形式、布景，后内容。
说实话，剧情不复杂，记忆点也不多，刻意的灰和刻意冲突，最后靠场面和演员把整体hold住。
邓超、郑恺均属在线，郑恺有点小小惊喜，胡军一贯的端，王千源、王景春都浪费了，孙俪、关晓彤更像影子，吴磊是谁？"
2018-10-3,奶奶倒的水,0,阳泉,2,5,反转，再反转，每个演员演的都挺好的
2018-10-3,Q2012WJ,0,福州,3,5,画面没，但故事依旧看不懂。
2018-10-3,eTM556332127,0,上海,1,5,很好看(｡･ω･｡)ﾉ♡
2018-10-3,果果爸,0,牡丹江,2,0.5,剧情简单，连贯性极差，让观众提不起兴趣，都睡着了~
2018-10-3,玥玥,2,鞍山,3,0.5,没看明白没意思，
2018-10-3,没有昵称,2,上海,2,4.5,可以，我觉得海星
2018-10-3,Zucker,2,青岛,2,0.5,国家仇恨？个人仇恨？什么都有点，但也就那么一点。
2018-10-3,姚成,1,宿迁,4,3.5,还不错，不算差
2018-10-3,zZ  奈何桥上唱咆哮丶 ,1,北京,3,3.5,武侠风，黑白色彩
2018-10-3,PGA212944638,0,长兴,2,4.5,不错  蛮喜欢邓超的
2018-10-3,泥u喵喵喵,0,永康,2,3.5,结尾留下无穷想象
2018-10-3,柏轩,1,东莞,3,2.5,看不懂高深莫测
2018-10-3,T丶行,1,乐清,2,5,反转的有点快
2018-10-3,lPe517791048,0,忻州,1,5,超哥，演技不需要多说！
2018-10-3,榴莲妹哈哈哈,2,荆门,3,1,不好看！！！！！！
2018-10-3,Wu。,1,晋江市,2,5,贼刺激，那个刀砍下去的感觉。还有血在喷的音效。真的好看。😏 喜欢邓超孙俪。
2018-10-3,Liuyounger,0,上海,3,5,演技 故事情节完美 水墨景美如画 结局大开放！
2018-10-3,Gil先生,1,永康,3,0.5,没有小小小小园
2018-10-3,MSj818376797,0,吉林,2,5,很精彩，很喜欢
2018-10-3,劉I陽,0,成都,2,3,一般般。。。。
2018-10-3,HAPPY ॐ,0,射阳,5,5,人心  现实   唯狠不破
2018-10-3,徐行者752,1,南京,2,4,还行吧，张艺谋嘛毕竟
2018-10-3,angelblack583,2,上海,2,5,棒的，色调，节奏，声音都很棒，黑白搭配，融入八卦元素，酷！
2018-10-3,gjK156559157,2,长春,3,0.5,太烂，没什么情节
2018-10-3,李乐乐2626,2,临沂,2,5,好看，行哈哈哈
2018-10-3,乐乐,2,铜陵,1,5,一气呵成、内藏玄机、环环相扣！
2018-10-3,沫,0,慈溪,2,4.5,电影的水墨画风格很独特，黑与白，阴与阳，更加突出了人心转变只在一念之间，黑与白更衬的鲜血的红…
2018-10-3,梁13697886119,2,烟台,3,4,画面很好看😊不错的体验~
2018-10-3,zhangziguang,2,呼和浩特,2,4,剧情还可以，就是视觉都是黑白的，看着有点疲劳，没有色彩
2018-10-3,慕北,1,天津,3,5,剧情非常好，剧情反转啊，漂亮
2018-10-3,Hlj829788344,0,石河子,2,4.5,剧情挺好的，就是前一个小时剧情节奏有点慢，容易观影疲劳。
2018-10-3,败哥,0,成都,2,4.5,最了解你的，永远是你的敌人
2018-10-3,Jasper～凡凡,1,珠海,4,5,真的很美，大场面少了，文戏多了。
2018-10-3,￡windy00,0,顺德,2,3,这电影都没有一个小孩子来的精彩，他大喊着：“这血喷的太爽了！”
2018-10-3,煎蛋拌面,1,镇江,3,2.5,对于我一个俗人而言，看完它完全是因为我舍不得我那四十几块钱。
2018-10-3,BmF59974630,0,武汉,4,4,电影还不错
2018-10-3,老王tttt,2,高密,3,4,电影节奏感挺好的 中间有点无聊 差点睡着 邓超和郑恺一出来 莫名其妙想笑…出戏是真的哈哈哈
2018-10-3,tuxedoman,1,哈尔滨,5,3.5,还可以，演的挺好，就是看得让人压抑
2018-10-3,IMr367930528,0,朔州,2,3,作为一个年轻人。尤其是女孩儿。是真不爱看三国
2018-10-3,念念cn7,2,昆明,3,4,没有真身哪来的影子，却不要忘了没有真身，影子也可以活下去
2018-10-3,星,0,邛崃,1,1.5,我的凡夫俗子表示看不懂
2018-10-3,bello.,0,南京,1,3,"没有想像中那么惊艳。
感觉水墨画效果...好像一些手机滤镜也能做的出来。
打斗是很血腥的，甚至有一些镜头是暴力变态的。反正我不是很喜欢暴力美学。
剧情走向除了结尾大反转都比较直线式而简单。是全部为了最后做铺垫？
但结尾的出人意料确实是震撼了我。
让我赤裸裸地看到了人性的丑陋。
最后小艾扑向了大门，却在开门前停住了。
我觉得她的眼睛里也不再是一片单纯。
心里不禁抖了抖。
观影感受说不上好或不好。自始至终只有压抑与对人性认知的刷新。"
2018-10-3,ZWR855570983,1,无锡,2,4,还行吧，张导的电影有点压抑
2018-10-3,玲儿,0,吴江,3,5,人心难测，值得一看！
2018-10-3,摘月,0,咸宁,1,5,很刺激，剧情跌宕起伏就是结局不是很懂
2018-10-3,_qqw721426154881,2,深圳,3,5,邓超演技炸裂！子虞真君子！在最后反转而时候邓超更邪恶一点，更坏一点是不是更好？然而，无论如何，非常值得一看，影帝般的演技！！！
2018-10-3,团团团团.cc,1,安丘,4,4.5,一片烟雨中，《影》像流动的中国水墨画，张艺谋美学里常见的大红、鲜黄式的浓墨重彩消失了，只留下黑白灰。
2018-10-3,可乐乐乐lll,2,秦皇岛,2,5,哈哈哈哈好看
2018-10-3,别问我是谁,1,延安,3,4,就想知道小艾最后看到了啥
2018-10-3,无忧子涵,0,天津,2,5,感觉不错，演技都很好，适合安静的时候看，可以多揣摩剧情
2018-10-3,蔡陈可可,0,义乌,3,5,不错不错的啊
2018-10-3,wangli860315,0,北京,3,3,笑场的太多，邓超不适合演这个
2018-10-3,wHz308298813,1,南通,4,0.5,张辣鸡！拍的辣鸡电影
2018-10-3,Liu13036269769,0,宜春,2,4,太血腥太暴力了
2018-10-3,小祖宗,2,南京,1,4.5,画风特别好，水墨画特别好坚持中国风，还有打斗的画面很过瘾，但是我不怎么喜欢它的剧情
2018-10-3,Ywa891856520,0,成都,2,4.5,国产片中的好片
2018-10-3,哥谭骑士,0,武汉,5,4,老谋子近年来最好的片子
2018-10-3,快乐的心。,1,呼和浩特,3,5,值得深思的一部影片
2018-10-3,宋波,1,成都,3,4,   张大师的电影，真的让人思考良多
2018-10-3,皮卡卡哇伊,2,九江,1,0.5,看不懂，第一次觉得要睡觉💤
2018-10-3,Tristayxh,0,广州,3,5,我最爱的孙俪夫妇的电影，非常好看，邓超为这个电影付出很多，画面很美，很精彩！
2018-10-3,anan小小,2,海口,3,5,很好很好很好好好好很好很好很好好好好
2018-10-3,阿十将军,0,重庆,3,4.5,全篇都是水墨画，那种仿佛置身画间的感受，让人沉醉，邓超演技炸裂，总体来说，还是很棒的
2018-10-3,SWZ846454431,0,苏州,2,3.5,老谋子的水墨片果然有润有色，剧情不出乎意料，人物娘娘还是那个娘娘，邓超演得两角是有所突破，至于其他人在线不在线，只能说点到为止。
2018-10-3,胤,2,南宁,1,5,完美的感受。值得票价。
2018-10-3,Babb Bird Bird 🐜,1,淄博,2,4.5,"张艺谋导演的电影就是不同凡响！
故事好，演员棒，画面太美丽了！"
2018-10-3,ZBL121896308,0,靖江,3,5,遇到此好宝贝，真是福音，结婚十几年了，这方面好像没有激情，用了这个后，好像又回到年轻时候的样子，并且没有副作用，重拾青春。抹上去滑滑的，热热的，按柔一会儿，就有粘液流出，比平时高潮的快感更强烈，太舒服了，非常满意
2018-10-3,刘长松,1,惠州,1,0.5,不好看，真辣鸡
2018-10-3,金,0,沈阳,4,0.5,烂片至极，史上最烂大烂片
2018-10-3,꯭别꯭人꯭笑꯭我꯭太꯭疯꯭癫꯭,2,南宁,4,2.5,全程萌萌哒。
2018-10-3,mmd168910465,0,广州,4,4,水墨风感觉还不错
2018-10-3,asd_1zxc,1,北京,2,0.5,还能给更低的分吗？0.1？
2018-10-3,九度890,1,上海,3,3.5,中国元素很多，画面和配音很好，有浓郁的中国风，剧情狗血，结局不好，没有突出君王天下的气魄。
2018-10-3,VJo353664055,0,上海,2,1,耀莱成龙电影院送你差评 ，第一次看电影中途黑屏，然后快进播放还卡住了，道歉也只是一句对不起，我看电影都没办法保证流畅，服务态度也不好，而且一点赔偿措施也没有，甚至出现这种失误，负责人都没有出现，所以耀莱就是告诉你，电影中途黑屏也是你们消费者出钱，电影院的过失是你们消费者自己运气不好，消费者出了钱，之后的事情我们都不负责了，我第一次看到出现黑屏卡住还恬不知耻要钱的，去饭店吃饭出现失误还要免单赔钱呢，更何况是电影院，连完整播放电影也做不到，希望大家不要遇到这种情况，不然除了要自己付钱承担电影院的错误，还要等在电影院看黑屏，重新播放也会卡住，最后负责人是不会出面道歉的，只有验票的工作人员的一句对不起
2018-10-3,jaydfybq1986,0,沈阳,1,4,"老谋子没上心啊！

还是说老谋子拍的自己～～～很无奈╮（╯＿╰）╭"
2018-10-3,给你加,0,大连,3,5,好看。。。。
2018-10-3,千江一月,0,岳阳,2,3.5,就是尔虞我诈勾心斗角的朝堂，不喜欢这个剧情。音乐还不错。影片基本以黑白为主，所以名为水墨画。其实剧情挺血腥的。不是正能量的片子。
2018-10-3,.,2,哈尔滨,2,3.5,水墨效果的极致，很精彩，值得一看
2018-10-3,一脸萌693,1,南充,1,4,剧情一般般吧。但是画面感相当强，音乐也是特别好
2018-10-3,郭胜男美团,2,赤峰,3,5,美得震撼，被邓超的荷尔蒙撂到了。唯一的问题，电影结局还没播放完灯就打开了，最后两分钟的剧情可是重点啊，这个电影的暗的画面再一开灯，几乎什么都看不到了，大大影响了观影感受，希望影城人员能够注意。
2018-10-3,那个王大叔Wow,0,临汾,2,2.5,片名应该叫“雨”开始到结束都在下雨🌧️
2018-10-3,fdo701450000,0,通辽,3,3.5,没看懂最后 剧情血腥
2018-10-3,劉寧,2,铁岭,2,5,哇⊙∀⊙！感觉好棒啊~就是没看懂
2018-10-3,あなた,2,乐山,2,0.5,实在看不懂 是智商的问题吗？？？
2018-10-3,celanese1988,0,兴化,3,2,真心不好看，国庆档没有好看的电影，只能浪费时间了。喜欢孙俪！
2018-10-3,了然,2,深圳,1,0.5,差、太差了！奇怪，怎么通过审核的。
2018-10-3,ezZ156994091,0,泗阳,2,5,黑白，一气呵成，好好好ヾ ^_^♪
2018-10-3,不语长歌,0,深圳,2,5,很强，刀刀见血很舒服
2018-10-3,花花花花花花楹o,0,桐庐,4,0.5,对于8.6的评分……我只能说欣赏不了
2018-10-3,一年四季的枫,0,泰州,2,1,不知道编剧是谁，剧情看得我尴尬死了，2分给影中的水墨风，眼前微亮。整个电影看下来就感觉是邓超夫妇强行秀恩爱，前言硬搭后语，剧情尴尬要死，不想说了，就这样吧
2018-10-3,devil珠,2,杭州,2,3,暴力美学。。画面很美，结局有点猜到。
2018-10-3,LDL343407516,0,余姚,3,5,看习惯他们的综艺，但认真起来都还是蛮拼的，电影画面也挺美观，还是挺支持的
2018-10-3,MdI666854672,0,昆明,3,5,视觉美，黑，白、灰大爱
2018-10-3,ena🐬,0,广州,3,0.5,妈的 看一半就想吐槽，现在是欣赏不来这些大导演的作品
2018-10-3,淼子距离目标还有25斤,2,松原,3,4,电影很好看。
2018-10-3,gwO55558027,1,东港,3,5,有画面有情节，演员演绎到位，真心好电影，不知道心机重的人有没有点反省觉悟，聪明反被聪明误！
2018-10-3,蒋心屿,0,盐城,1,4.5,将中国山水画意境与电影艺术相结合，不愧是张老谋子，剧情也够精彩，也具有悬念，虽然结束的方式让我感到很奇怪，可能是我自己艺术境界不够吧。九分
2018-10-3,小丑李小呆,1,广州,3,4.5,还是蛮惊艳的
2018-10-3,kbryant33,0,西安,3,5,故事剧情虽有些bug 但整体很好 画面很好
2018-10-3,RQT572934213,0,成都,3,5,还行勉勉强强
2018-10-3,莫名其妙,1,东阳,1,4,孙俪首尾呼应，有丶意思
2018-10-3,Jian21,1,深圳,3,4,还行 一般般 武打性感的比较少
2018-10-3,WSL19970420,0,淄博,2,4.5,全程以黑白色调水墨画为主，不得不说，很有深意。让我感受到那个时代，“影子”的存在，多么卑微，不被世人记住，永远存在于主人的黑暗中。邓超很好地演绎出身为“影子”，却不屈服于黑暗，敢于和黑暗作斗争，从而得到了真正意义上的释放。个人看法，觉得很不错
2018-10-3,ePk172777020,0,中山,3,0.5,请原谅我不懂艺术
2018-10-3,wulinzhisheng,0,厦门,1,3.5,还可以，就是前奏太长，看得犯困
2018-10-3,Demon_chenyi,1,广州,3,5,很好看很好看
2018-10-3,旺德福AA,1,南昌,2,5,邓超绝对拿影帝
2018-10-3,皇阿马116688,1,泰州,1,2.5,情节太简单，动作太娘，朕受不了……
2018-10-3,雪山之巅,1,北京,1,5,张艺谋的大师之作。
2018-10-3,Ladies_first,1,沧州,3,3,能催眠的一部电影，主公的腿子演技hold全场。
2018-10-3, 每天优秀一点点,2,宣城,1,4,水墨画，演技派，国庆档还可以的作品，另夸下关晓彤，演技有提升。
2018-10-3,大马哥_萧,1,深圳,3,5,刀刀见血，拳拳到肉，只有去影院才能感觉到
2018-10-3,MR.PENG,1,湛江,3,4.5,真心不错！非常值得一看
2018-10-3,😊 辰汐Baby,2,南昌,3,0.5,看了一个小时，看不出一点味道，奔着孙俪来的，大失所望，看了那么多电影这部最差，一直打瞌睡，哎。
2018-10-3,糯米栗子,2,阜宁,2,4,挺好的 青萍和杨平那段哭了
2018-10-3,海星光辉,0,上海,2,5,好看好看真好看
2018-10-3,wuli冰冰421,2,西安,3,4,有点乱 但是整体很好
2018-10-3,mTG209514822,0,郑州,3,3,架空三国的故事？
2018-10-3,娇是一世潜道的妖,2,合肥,3,4.5,电影美学
2018-10-3,kwJ848211881,0,张家界,1,3.5,还行值得一看
2018-10-3,淼焱带我走,0,瓦房店,2,4,挺好看的，每次看到吐血的地方就像笑😂
2018-10-3,dlf303417983,0,东莞,2,4.5,有点血腥，，，，，
2018-10-3,黄大蹭,2,烟台,2,2,"真烂
只有水墨写意和音乐可以稍微安慰一下我空荡荡的荷包"
2018-10-3,木易Young,1,德阳,3,3,为了画面而串改三国？
2018-10-3,双鱼爱上薰衣草,2,郑州,2,5,挺好的挺好的
2018-10-3,天天鬼鬼,1,鞍山,4,4,观影感受非常好
2018-10-3,翎尘fly,0,乐清,1,4.5,其实还是有些看的不是很懂，总得来说还可以
2018-10-3,HXe839054722,0,鄢陵,2,0.5,无聊完全没懂
2018-10-3,Umz957820300,1,六盘水,2,4.5,感觉还不错吧，总体来说我觉得还是比较好看的，各人的看法不一。
2018-10-3,妍洁,0,无锡,1,3.5,该片以古色古朴的黑，白，灰为主要背景，看过后感觉心情比较沉重，是一部极具个人风格的武侠动作片！
2018-10-3,梁子,1,深圳,3,2.5,给3星画面美，其他的就略过了吧，故事一般！
2018-10-3,真心相对,1,溧阳,1,0.5,什么鬼啊  。。
2018-10-3,KoV643262252,2,珠海,4,4.5,郑凯和关晓彤演技欠佳 特别是开场尬得让人看不下去 后面带入剧情后渐入佳境，孙俪邓超演技超赞 在一起画面和谐唯美，配角演技也在线，以前看这种历史剧中间都会沉闷犯困，影是值得推荐的一部剧
